"Exam","Question","QuestionID","Model_1","Model_2","Similarity"
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","claude-sonnet-4-6",0.868073387727712
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gemini-2.0-flash-lite",0.828151688015214
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gemini-2.5-flash-lite",0.913604975229996
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.80396923403411
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-4o",0.845354902857709
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-5",0.851506404386087
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-5-4",0.850439524757658
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-5.1",0.842310708435354
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-5.4-mini",0.671570086708309
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","gpt-5.4-nano",0.786346877097007
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","grok-2-vision",0.825231106062602
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","grok-4-1",0.678016014727038
"CAOS",20,"CAOS_MC_20","claude-sonnet-4","grok-4.3",0.810303235390638
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gemini-2.0-flash-lite",0.810273873448937
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gemini-2.5-flash-lite",0.882369102512943
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.843665944861509
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-4o",0.747655991665398
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-5",0.808934289812892
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-5-4",0.831259964520866
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-5.1",0.845288078083788
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-5.4-mini",0.681283977413911
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","gpt-5.4-nano",0.756876219736325
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","grok-2-vision",0.828197963245425
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","grok-4-1",0.641831163601301
"CAOS",20,"CAOS_MC_20","claude-sonnet-4-6","grok-4.3",0.799075162614284
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0.833498123135058
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0.804560292153474
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-4o",0.721420405179624
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-5",0.784252209458312
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-5-4",0.831531125476221
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-5.1",0.777210925429663
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-5.4-mini",0.652917165429182
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","gpt-5.4-nano",0.73241620510403
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","grok-2-vision",0.813919586823958
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","grok-4-1",0.525131803765585
"CAOS",20,"CAOS_MC_20","gemini-2.0-flash-lite","grok-4.3",0.74493563065866
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.826907681564051
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-4o",0.799814957912589
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-5",0.870018661755227
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-5-4",0.833904567616112
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-5.1",0.838360658438641
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-5.4-mini",0.665666316271967
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","gpt-5.4-nano",0.747418218749214
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","grok-2-vision",0.818913452571363
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","grok-4-1",0.678277358396149
"CAOS",20,"CAOS_MC_20","gemini-2.5-flash-lite","grok-4.3",0.830307629660885
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-4o",0.690610367826275
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-5",0.818255307569882
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-5-4",0.816878227785133
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-5.1",0.810056937948998
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.670812378107621
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.724290145395861
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","grok-2-vision",0.810092333878715
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","grok-4-1",0.567041303522392
"CAOS",20,"CAOS_MC_20","gemini-3.1-flash-lite-preview","grok-4.3",0.77286061808183
"CAOS",20,"CAOS_MC_20","gpt-4o","gpt-5",0.76861871194169
"CAOS",20,"CAOS_MC_20","gpt-4o","gpt-5-4",0.754131319530964
"CAOS",20,"CAOS_MC_20","gpt-4o","gpt-5.1",0.700423686673253
"CAOS",20,"CAOS_MC_20","gpt-4o","gpt-5.4-mini",0.641081284281827
"CAOS",20,"CAOS_MC_20","gpt-4o","gpt-5.4-nano",0.677873227879206
"CAOS",20,"CAOS_MC_20","gpt-4o","grok-2-vision",0.784611094747019
"CAOS",20,"CAOS_MC_20","gpt-4o","grok-4-1",0.535079776249714
"CAOS",20,"CAOS_MC_20","gpt-4o","grok-4.3",0.70635259628055
"CAOS",20,"CAOS_MC_20","gpt-5","gpt-5-4",0.824823306650937
"CAOS",20,"CAOS_MC_20","gpt-5","gpt-5.1",0.816737900493431
"CAOS",20,"CAOS_MC_20","gpt-5","gpt-5.4-mini",0.633111841484526
"CAOS",20,"CAOS_MC_20","gpt-5","gpt-5.4-nano",0.742727462992987
"CAOS",20,"CAOS_MC_20","gpt-5","grok-2-vision",0.805084422954181
"CAOS",20,"CAOS_MC_20","gpt-5","grok-4-1",0.66435490879028
"CAOS",20,"CAOS_MC_20","gpt-5","grok-4.3",0.776166700128791
"CAOS",20,"CAOS_MC_20","gpt-5-4","gpt-5.1",0.865368075509769
"CAOS",20,"CAOS_MC_20","gpt-5-4","gpt-5.4-mini",0.725946375033255
"CAOS",20,"CAOS_MC_20","gpt-5-4","gpt-5.4-nano",0.813424255795923
"CAOS",20,"CAOS_MC_20","gpt-5-4","grok-2-vision",0.826314094934293
"CAOS",20,"CAOS_MC_20","gpt-5-4","grok-4-1",0.597773367015887
"CAOS",20,"CAOS_MC_20","gpt-5-4","grok-4.3",0.743654561948515
"CAOS",20,"CAOS_MC_20","gpt-5.1","gpt-5.4-mini",0.71028858266848
"CAOS",20,"CAOS_MC_20","gpt-5.1","gpt-5.4-nano",0.869255471410926
"CAOS",20,"CAOS_MC_20","gpt-5.1","grok-2-vision",0.766751312958379
"CAOS",20,"CAOS_MC_20","gpt-5.1","grok-4-1",0.642663836083858
"CAOS",20,"CAOS_MC_20","gpt-5.1","grok-4.3",0.761587760897091
"CAOS",20,"CAOS_MC_20","gpt-5.4-mini","gpt-5.4-nano",0.644321733632051
"CAOS",20,"CAOS_MC_20","gpt-5.4-mini","grok-2-vision",0.667072875647829
"CAOS",20,"CAOS_MC_20","gpt-5.4-mini","grok-4-1",0.465743440373316
"CAOS",20,"CAOS_MC_20","gpt-5.4-mini","grok-4.3",0.62946596932312
"CAOS",20,"CAOS_MC_20","gpt-5.4-nano","grok-2-vision",0.715624227989376
"CAOS",20,"CAOS_MC_20","gpt-5.4-nano","grok-4-1",0.560700758951889
"CAOS",20,"CAOS_MC_20","gpt-5.4-nano","grok-4.3",0.668747316367252
"CAOS",20,"CAOS_MC_20","grok-2-vision","grok-4-1",0.548144186040703
"CAOS",20,"CAOS_MC_20","grok-2-vision","grok-4.3",0.74307926902757
"CAOS",20,"CAOS_MC_20","grok-4-1","grok-4.3",0.608562152970397
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","claude-sonnet-4",0.61065409631775
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","claude-sonnet-4-6",0.737070128736999
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gemini-2.0-flash-lite",0.77081090889651
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gemini-2.5-flash-lite",0.787877609689608
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.443881230369709
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-4o",0.713357531774707
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-5",0.68453754181866
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-5-4",0.746063338870113
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-5.1",0.74466124032798
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-5.4-mini",0.732423688263302
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","gpt-5.4-nano",0.714322617974584
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","grok-2-vision",0.762751499241291
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","grok-4-1",0.428132205132527
"CAOS",21,"CAOS_MC_21","claude-3-7-sonnet","grok-4.3",0.527997848007731
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","claude-sonnet-4-6",0.713561118782403
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gemini-2.0-flash-lite",0.666130919810488
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gemini-2.5-flash-lite",0.71756383319685
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.405543386838927
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-4o",0.579351064742383
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-5",0.521821683321158
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-5-4",0.619414837263251
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-5.1",0.595397669872386
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-5.4-mini",0.705941812729762
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","gpt-5.4-nano",0.608207719771108
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","grok-2-vision",0.566932043935412
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","grok-4-1",0.487240142019926
"CAOS",21,"CAOS_MC_21","claude-sonnet-4","grok-4.3",0.511664289747041
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gemini-2.0-flash-lite",0.760714269712059
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gemini-2.5-flash-lite",0.808833241578169
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.576251258131672
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-4o",0.732770689498861
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-5",0.687003405118184
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-5-4",0.746290822432856
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-5.1",0.761124537790411
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-5.4-mini",0.730963282120863
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","gpt-5.4-nano",0.704266900619945
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","grok-2-vision",0.668781747094238
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","grok-4-1",0.479411895381286
"CAOS",21,"CAOS_MC_21","claude-sonnet-4-6","grok-4.3",0.647297421660998
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0.868743591140797
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0.515210459204555
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-4o",0.699202928078647
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-5",0.677693271923066
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-5-4",0.823585634799246
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-5.1",0.772846126193134
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-5.4-mini",0.782383509128088
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","gpt-5.4-nano",0.824171247744966
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","grok-2-vision",0.846525538405476
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","grok-4-1",0.455919282020141
"CAOS",21,"CAOS_MC_21","gemini-2.0-flash-lite","grok-4.3",0.582473990073227
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.556071982264895
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-4o",0.749717212940833
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-5",0.683208629876594
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-5-4",0.80223621116955
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-5.1",0.80319186017288
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-5.4-mini",0.77945848534871
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","gpt-5.4-nano",0.783538523500809
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","grok-2-vision",0.822901166680979
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","grok-4-1",0.48498264565895
"CAOS",21,"CAOS_MC_21","gemini-2.5-flash-lite","grok-4.3",0.654268465475457
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-4o",0.525535014096527
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-5",0.468270353999663
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-5-4",0.495735433646106
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-5.1",0.496278038665558
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.491849883789354
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.389235032917265
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","grok-2-vision",0.439660692462213
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","grok-4-1",0.370110952565386
"CAOS",21,"CAOS_MC_21","gemini-3.1-flash-lite-preview","grok-4.3",0.458468850381122
"CAOS",21,"CAOS_MC_21","gpt-4o","gpt-5",0.683720700328498
"CAOS",21,"CAOS_MC_21","gpt-4o","gpt-5-4",0.760931260593584
"CAOS",21,"CAOS_MC_21","gpt-4o","gpt-5.1",0.792348878119874
"CAOS",21,"CAOS_MC_21","gpt-4o","gpt-5.4-mini",0.703833055476258
"CAOS",21,"CAOS_MC_21","gpt-4o","gpt-5.4-nano",0.670548213757251
"CAOS",21,"CAOS_MC_21","gpt-4o","grok-2-vision",0.668069048379167
"CAOS",21,"CAOS_MC_21","gpt-4o","grok-4-1",0.456374421265306
"CAOS",21,"CAOS_MC_21","gpt-4o","grok-4.3",0.587467589471728
"CAOS",21,"CAOS_MC_21","gpt-5","gpt-5-4",0.780700605030728
"CAOS",21,"CAOS_MC_21","gpt-5","gpt-5.1",0.72186215867789
"CAOS",21,"CAOS_MC_21","gpt-5","gpt-5.4-mini",0.672787699070815
"CAOS",21,"CAOS_MC_21","gpt-5","gpt-5.4-nano",0.690190148847528
"CAOS",21,"CAOS_MC_21","gpt-5","grok-2-vision",0.631712128636803
"CAOS",21,"CAOS_MC_21","gpt-5","grok-4-1",0.387996567831894
"CAOS",21,"CAOS_MC_21","gpt-5","grok-4.3",0.571833285793421
"CAOS",21,"CAOS_MC_21","gpt-5-4","gpt-5.1",0.777063615605019
"CAOS",21,"CAOS_MC_21","gpt-5-4","gpt-5.4-mini",0.789720881454667
"CAOS",21,"CAOS_MC_21","gpt-5-4","gpt-5.4-nano",0.78529716795901
"CAOS",21,"CAOS_MC_21","gpt-5-4","grok-2-vision",0.784953964802116
"CAOS",21,"CAOS_MC_21","gpt-5-4","grok-4-1",0.461433218624363
"CAOS",21,"CAOS_MC_21","gpt-5-4","grok-4.3",0.62374884142407
"CAOS",21,"CAOS_MC_21","gpt-5.1","gpt-5.4-mini",0.706127950667265
"CAOS",21,"CAOS_MC_21","gpt-5.1","gpt-5.4-nano",0.712561841277064
"CAOS",21,"CAOS_MC_21","gpt-5.1","grok-2-vision",0.728119466792625
"CAOS",21,"CAOS_MC_21","gpt-5.1","grok-4-1",0.418031410642003
"CAOS",21,"CAOS_MC_21","gpt-5.1","grok-4.3",0.598333068856545
"CAOS",21,"CAOS_MC_21","gpt-5.4-mini","gpt-5.4-nano",0.761030986117351
"CAOS",21,"CAOS_MC_21","gpt-5.4-mini","grok-2-vision",0.730697782364085
"CAOS",21,"CAOS_MC_21","gpt-5.4-mini","grok-4-1",0.450313956354187
"CAOS",21,"CAOS_MC_21","gpt-5.4-mini","grok-4.3",0.552099739374858
"CAOS",21,"CAOS_MC_21","gpt-5.4-nano","grok-2-vision",0.768251411689969
"CAOS",21,"CAOS_MC_21","gpt-5.4-nano","grok-4-1",0.43307865655426
"CAOS",21,"CAOS_MC_21","gpt-5.4-nano","grok-4.3",0.57302779661529
"CAOS",21,"CAOS_MC_21","grok-2-vision","grok-4-1",0.405257300450703
"CAOS",21,"CAOS_MC_21","grok-2-vision","grok-4.3",0.4862499995984
"CAOS",21,"CAOS_MC_21","grok-4-1","grok-4.3",0.402848690157263
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","claude-sonnet-4",0.731445097426133
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","claude-sonnet-4-6",0.576041658700463
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gemini-2.0-flash-lite",0.029416557213104
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gemini-2.5-flash-lite",0.695787637216451
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gemini-3.1-flash-lite-preview",0.336460581687187
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-4o",0.62569323302844
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-5",0.453800111000434
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-5-4",0.560208952140652
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-5.1",0.613905797122685
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-5.4-mini",0.539593461172341
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","gpt-5.4-nano",0.536852167837129
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","grok-2-vision",0.675819564125993
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","grok-4-1",0.32821632371749
"CAOS",22,"CAOS_MC_22","claude-3-7-sonnet","grok-4.3",0.280019937505162
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","claude-sonnet-4-6",0.647224824684887
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gemini-2.0-flash-lite",0
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gemini-2.5-flash-lite",0.707401470499173
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gemini-3.1-flash-lite-preview",0.375079040496917
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-4o",0.614303262113368
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-5",0.419097546167038
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-5-4",0.597228504423624
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-5.1",0.640323546743391
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-5.4-mini",0.630310068662146
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","gpt-5.4-nano",0.488083476321051
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","grok-2-vision",0.677675209981249
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","grok-4-1",0.364206381039382
"CAOS",22,"CAOS_MC_22","claude-sonnet-4","grok-4.3",0.322570777108583
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gemini-2.0-flash-lite",0
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gemini-2.5-flash-lite",0.566896056457135
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gemini-3.1-flash-lite-preview",0.389325531264375
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-4o",0.46481149274523
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-5",0.412617180480668
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-5-4",0.522000855951974
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-5.1",0.539261657577783
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-5.4-mini",0.577205333559617
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","gpt-5.4-nano",0.343876984490113
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","grok-2-vision",0.492532155356844
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","grok-4-1",0.331216507752341
"CAOS",22,"CAOS_MC_22","claude-sonnet-4-6","grok-4.3",0.273848417666249
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gemini-2.5-flash-lite",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gemini-3.1-flash-lite-preview",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-4o",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-5",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-5-4",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-5.1",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-5.4-mini",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","gpt-5.4-nano",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","grok-2-vision",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","grok-4-1",0
"CAOS",22,"CAOS_MC_22","gemini-2.0-flash-lite","grok-4.3",0
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gemini-3.1-flash-lite-preview",0.337731012988377
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-4o",0.708216212606491
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-5",0.499755081508155
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-5-4",0.582322483697775
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-5.1",0.62761771713628
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-5.4-mini",0.59799179255913
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","gpt-5.4-nano",0.597005667330032
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","grok-2-vision",0.766363378391664
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","grok-4-1",0.259278520210413
"CAOS",22,"CAOS_MC_22","gemini-2.5-flash-lite","grok-4.3",0.22320211349345
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-4o",0.267276512723869
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-5",0.33164313624528
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-5-4",0.324880861428576
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-5.1",0.350756903766276
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-5.4-mini",0.369069792536786
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","gpt-5.4-nano",0.266308417718472
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","grok-2-vision",0.37209126902796
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","grok-4-1",0.322743607469879
"CAOS",22,"CAOS_MC_22","gemini-3.1-flash-lite-preview","grok-4.3",0.247159641493409
"CAOS",22,"CAOS_MC_22","gpt-4o","gpt-5",0.489701220840835
"CAOS",22,"CAOS_MC_22","gpt-4o","gpt-5-4",0.537560492257812
"CAOS",22,"CAOS_MC_22","gpt-4o","gpt-5.1",0.560931001114189
"CAOS",22,"CAOS_MC_22","gpt-4o","gpt-5.4-mini",0.480192389905377
"CAOS",22,"CAOS_MC_22","gpt-4o","gpt-5.4-nano",0.569620259515993
"CAOS",22,"CAOS_MC_22","gpt-4o","grok-2-vision",0.673244444967863
"CAOS",22,"CAOS_MC_22","gpt-4o","grok-4-1",0.232433879668036
"CAOS",22,"CAOS_MC_22","gpt-4o","grok-4.3",0.224521335906894
"CAOS",22,"CAOS_MC_22","gpt-5","gpt-5-4",0.492442267118119
"CAOS",22,"CAOS_MC_22","gpt-5","gpt-5.1",0.55095999238016
"CAOS",22,"CAOS_MC_22","gpt-5","gpt-5.4-mini",0.493402948005959
"CAOS",22,"CAOS_MC_22","gpt-5","gpt-5.4-nano",0.430385523229413
"CAOS",22,"CAOS_MC_22","gpt-5","grok-2-vision",0.465679210548611
"CAOS",22,"CAOS_MC_22","gpt-5","grok-4-1",0.421280487690759
"CAOS",22,"CAOS_MC_22","gpt-5","grok-4.3",0.191161577934158
"CAOS",22,"CAOS_MC_22","gpt-5-4","gpt-5.1",0.51455452716178
"CAOS",22,"CAOS_MC_22","gpt-5-4","gpt-5.4-mini",0.626601754503373
"CAOS",22,"CAOS_MC_22","gpt-5-4","gpt-5.4-nano",0.381976005716412
"CAOS",22,"CAOS_MC_22","gpt-5-4","grok-2-vision",0.513057810931766
"CAOS",22,"CAOS_MC_22","gpt-5-4","grok-4-1",0.297822664353703
"CAOS",22,"CAOS_MC_22","gpt-5-4","grok-4.3",0.166758141979192
"CAOS",22,"CAOS_MC_22","gpt-5.1","gpt-5.4-mini",0.572945868036179
"CAOS",22,"CAOS_MC_22","gpt-5.1","gpt-5.4-nano",0.553444412747377
"CAOS",22,"CAOS_MC_22","gpt-5.1","grok-2-vision",0.664813282039806
"CAOS",22,"CAOS_MC_22","gpt-5.1","grok-4-1",0.217333794358312
"CAOS",22,"CAOS_MC_22","gpt-5.1","grok-4.3",0.335473846444214
"CAOS",22,"CAOS_MC_22","gpt-5.4-mini","gpt-5.4-nano",0.467598807242226
"CAOS",22,"CAOS_MC_22","gpt-5.4-mini","grok-2-vision",0.551415249839414
"CAOS",22,"CAOS_MC_22","gpt-5.4-mini","grok-4-1",0.38704537555045
"CAOS",22,"CAOS_MC_22","gpt-5.4-mini","grok-4.3",0.265420020030278
"CAOS",22,"CAOS_MC_22","gpt-5.4-nano","grok-2-vision",0.695063780394186
"CAOS",22,"CAOS_MC_22","gpt-5.4-nano","grok-4-1",0.191630062187357
